ID,tripduration,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid,gender
1809,498,168,W 18 St & 6 Ave,40.73971301,-73.99456405,498,Broadway & W 32 St,40.74854862,-73.98808416,19361,1
1810,478,401,Allen St & Rivington St,40.72019576,-73.98997825,483,E 12 St & 3 Ave,40.73223272,-73.98889957,21120,2
1811,470,503,E 20 St & Park Ave,40.73827428,-73.98751968,335,Washington Pl & Broadway,40.72903917,-73.99404649,20241,1
1812,452,490,8 Ave & W 33 St,40.751551,-73.993934,485,W 37 St & 5 Ave,40.75038009,-73.98338988,20764,1
1813,418,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,195,Liberty St & Broadway,40.70905623,-74.01043382,21605,1
1814,320,457,Broadway & W 58 St,40.76695317,-73.98169333,305,E 58 St & 3 Ave,40.76095756,-73.96724467,19377,1
1815,1411,468,Broadway & W 55 St,40.7652654,-73.98192338,546,E 30 St & Park Ave S,40.74444921,-73.98303529,21029,2
1816,882,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,16798,2
1817,814,435,W 21 St & 6 Ave,40.74173969,-73.99415556,346,Bank St & Hudson St,40.73652889,-74.00618026,15217,2
1818,809,521,8 Ave & W 31 St,40.75044999,-73.99481051,2012,E 27 St & 1 Ave,40.739445,-73.976806,16757,1
1819,784,345,W 13 St & 6 Ave,40.73649403,-73.99704374,435,W 21 St & 6 Ave,40.74173969,-73.99415556,16997,1
1820,780,394,E 9 St & Avenue C,40.72521311,-73.97768752,128,MacDougal St & Prince St,40.72710258,-74.00297088,19647,1
1821,723,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,527,E 33 St & 2 Ave,40.744023,-73.976056,21097,2
1822,717,515,W 43 St & 10 Ave,40.76009437,-73.99461843,498,Broadway & W 32 St,40.74854862,-73.98808416,14672,2
1823,664,521,8 Ave & W 31 St,40.75044999,-73.99481051,463,9 Ave & W 16 St,40.74206539,-74.00443172,19004,1
1824,651,521,8 Ave & W 31 St,40.75044999,-73.99481051,482,W 15 St & 7 Ave,40.73935542,-73.99931783,21146,1
1825,645,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,309,Murray St & West St,40.7149787,-74.013012,14649,2
1826,495,498,Broadway & W 32 St,40.74854862,-73.98808416,167,E 39 St & 3 Ave,40.7489006,-73.97604882,16808,1
1827,476,325,E 19 St & 3 Ave,40.73624527,-73.98473765,285,Broadway & E 14 St,40.73454567,-73.99074142,18953,1
1828,475,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,20090,1
1829,469,529,W 42 St & 8 Ave,40.7575699,-73.99098507,423,W 54 St & 9 Ave,40.76584941,-73.98690506,15833,1
1830,426,545,E 23 St & 1 Ave,40.736502,-73.97809472,472,E 32 St & Park Ave,40.7457121,-73.98194829,19849,1
1831,353,247,Perry St & Bleecker St,40.73535398,-74.00483091,375,Mercer St & Bleecker St,40.72679454,-73.99695094,20019,1
1832,328,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,465,Broadway & W 41 St,40.75513557,-73.98658032,17370,1
1833,327,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,363,West Thames St,40.70834698,-74.01713445,20348,1
1834,271,407,Henry St & Poplar St,40.700469,-73.991454,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,16370,1
1835,1448,463,9 Ave & W 16 St,40.74206539,-74.00443172,195,Liberty St & Broadway,40.70905623,-74.01043382,17496,1
1836,1170,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,526,E 33 St & 5 Ave,40.74765947,-73.98490707,20263,1
1837,1092,225,W 14 St & The High Line,40.74195138,-74.00803013,417,Barclay St & Church St,40.71291224,-74.01020234,21509,1
1838,612,346,Bank St & Hudson St,40.73652889,-74.00618026,388,W 26 St & 10 Ave,40.74971775,-74.00295035,15888,2
1839,472,521,8 Ave & W 31 St,40.75044999,-73.99481051,458,11 Ave & W 27 St,40.751396,-74.005226,16148,1
1840,408,358,Christopher St & Greenwich St,40.73291553,-74.00711384,377,6 Ave & Canal St,40.72243797,-74.00566443,19395,1
1841,323,521,8 Ave & W 31 St,40.75044999,-73.99481051,486,Broadway & W 29 St,40.7462009,-73.98855723,18817,1
1842,288,262,Washington Park,40.69178232,-73.97372989,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,16029,2
1843,273,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,301,E 2 St & Avenue B,40.72217444,-73.98368779,15253,1
1844,1483,79,Franklin St & W Broadway,40.71911552,-74.00666661,72,W 52 St & 11 Ave,40.76727216,-73.99392888,17034,1
1845,1473,360,William St & Pine St,40.70717936,-74.00887308,417,Barclay St & Church St,40.71291224,-74.01020234,20901,1
1846,1216,355,Bayard St & Baxter St,40.71602118,-73.99974372,388,W 26 St & 10 Ave,40.74971775,-74.00295035,19622,1
1847,1185,341,Stanton St & Mangin St,40.71782143,-73.97628939,263,Elizabeth St & Hester St,40.71729,-73.996375,16100,1
1848,1052,463,9 Ave & W 16 St,40.74206539,-74.00443172,511,E 14 St & Avenue B,40.72938685,-73.97772429,14703,1
1849,1015,517,Pershing Square South,40.751581,-73.97791,434,9 Ave & W 18 St,40.74317449,-74.00366443,21564,1
1850,975,527,E 33 St & 2 Ave,40.744023,-73.976056,510,W 51 St & 6 Ave,40.7606597,-73.98042047,19783,1
1851,636,410,Suffolk St & Stanton St,40.72066442,-73.98517977,504,1 Ave & E 15 St,40.73221853,-73.98165557,20253,2
1852,559,361,Allen St & Hester St,40.71605866,-73.99190759,303,Mercer St & Spring St,40.72362738,-73.99949601,19050,1
1853,479,325,E 19 St & 3 Ave,40.73624527,-73.98473765,335,Washington Pl & Broadway,40.72903917,-73.99404649,16461,2
1854,445,488,W 39 St & 9 Ave,40.75645824,-73.99372222,489,10 Ave & W 28 St,40.75066386,-74.00176802,16495,1
1855,360,469,Broadway & W 53 St,40.76344058,-73.98268129,456,E 53 St & Madison Ave,40.7597108,-73.97402311,16645,1
1856,316,519,Pershing Square North,40.751873,-73.977706,472,E 32 St & Park Ave,40.7457121,-73.98194829,20342,1
1857,1129,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,524,W 43 St & 6 Ave,40.75527307,-73.98316936,15965,1
1858,794,262,Washington Park,40.69178232,-73.97372989,430,York St & Jay St,40.7014851,-73.98656928,21664,1
1859,643,517,Pershing Square South,40.751581,-73.97791,497,E 17 St & Broadway,40.73704984,-73.99009296,15091,1
1860,598,477,W 41 St & 8 Ave,40.75640548,-73.9900262,510,W 51 St & 6 Ave,40.7606597,-73.98042047,21561,2
1861,566,448,W 37 St & 10 Ave,40.75660359,-73.9979009,153,E 40 St & 5 Ave,40.75206231,-73.9816324,18543,1
1862,286,517,Pershing Square South,40.751581,-73.97791,526,E 33 St & 5 Ave,40.74765947,-73.98490707,16780,1
1863,107,476,E 31 St & 3 Ave,40.74394314,-73.97966069,476,E 31 St & 3 Ave,40.74394314,-73.97966069,17605,2
1864,84,511,E 14 St & Avenue B,40.72938685,-73.97772429,511,E 14 St & Avenue B,40.72938685,-73.97772429,18190,1
1865,1593,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,15154,1
1866,955,340,Madison St & Clinton St,40.71269042,-73.98776323,415,Pearl St & Hanover Square,40.7047177,-74.00926027,16059,1
1867,881,408,Market St & Cherry St,40.71076228,-73.99400398,259,South St & Whitehall St,40.70122128,-74.01234218,19455,2
1868,860,167,E 39 St & 3 Ave,40.7489006,-73.97604882,508,W 46 St & 11 Ave,40.76341379,-73.99667444,15275,1
1869,688,237,E 11 St & 2 Ave,40.73047309,-73.98672378,2012,E 27 St & 1 Ave,40.739445,-73.976806,17631,1
1870,658,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,297,E 15 St & 3 Ave,40.734232,-73.986923,21463,1
1871,576,527,E 33 St & 2 Ave,40.744023,-73.976056,164,E 47 St & 2 Ave,40.75323098,-73.97032517,17615,1
1872,542,505,6 Ave & W 33 St,40.74901271,-73.98848395,538,E 48 St & Madison Ave,40.75666,-73.976684,17898,1
1873,540,432,E 7 St & Avenue A,40.72621788,-73.98379855,357,E 11 St & Broadway,40.73261787,-73.99158043,17453,1
1874,524,463,9 Ave & W 16 St,40.74206539,-74.00443172,128,MacDougal St & Prince St,40.72710258,-74.00297088,15956,1
1875,515,291,Madison St & Montgomery St,40.713126,-73.984844,306,Cliff St & Fulton St,40.70823502,-74.00530063,21568,1
1876,426,517,Pershing Square South,40.751581,-73.97791,474,5 Ave & E 29 St,40.7451677,-73.98683077,18879,1
1877,417,477,W 41 St & 8 Ave,40.75640548,-73.9900262,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,16390,1
1878,377,521,8 Ave & W 31 St,40.75044999,-73.99481051,463,9 Ave & W 16 St,40.74206539,-74.00443172,15690,1
1879,290,2008,Little West St & 1 Pl,40.70569254,-74.01677685,534,Water - Whitehall Plaza,40.70255065,-74.0127234,19521,1
1880,234,368,Carmine St & 6 Ave,40.73038599,-74.00214988,127,Barrow St & Hudson St,40.73172428,-74.00674436,19319,1
1881,138,168,W 18 St & 6 Ave,40.73971301,-73.99456405,497,E 17 St & Broadway,40.73704984,-73.99009296,17201,1
1882,20515,174,E 25 St & 1 Ave,40.7381765,-73.97738662,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,18427,1
1883,2236,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,146,Hudson St & Reade St,40.71625008,-74.0091059,17246,1
1884,1626,3002,South End Ave & Liberty St,40.711512,-74.015756,494,W 26 St & 8 Ave,40.74734825,-73.99723551,17488,1
1885,876,532,S 5 Pl & S 4 St,40.710451,-73.960876,251,Mott St & Prince St,40.72317958,-73.99480012,16470,1
1886,871,72,W 52 St & 11 Ave,40.76727216,-73.99392888,458,11 Ave & W 27 St,40.751396,-74.005226,20065,1
1887,783,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,14630,2
1888,654,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,466,W 25 St & 6 Ave,40.74395411,-73.99144871,20280,1
1889,628,511,E 14 St & Avenue B,40.72938685,-73.97772429,229,Great Jones St,40.72743423,-73.99379025,15134,1
1890,621,446,W 24 St & 7 Ave,40.74487634,-73.99529885,160,E 37 St & Lexington Ave,40.748238,-73.978311,16936,1
1891,615,477,W 41 St & 8 Ave,40.75640548,-73.9900262,402,Broadway & E 22 St,40.7403432,-73.98955109,16632,1
1892,612,394,E 9 St & Avenue C,40.72521311,-73.97768752,174,E 25 St & 1 Ave,40.7381765,-73.97738662,20006,1
1893,584,505,6 Ave & W 33 St,40.74901271,-73.98848395,520,W 52 St & 5 Ave,40.75992262,-73.97648516,18527,2
1894,491,435,W 21 St & 6 Ave,40.74173969,-73.99415556,521,8 Ave & W 31 St,40.75044999,-73.99481051,19496,2
1895,435,316,Fulton St & William St,40.70955958,-74.00653609,260,Broad St & Bridge St,40.70365182,-74.01167797,16834,1
1896,374,476,E 31 St & 3 Ave,40.74394314,-73.97966069,486,Broadway & W 29 St,40.7462009,-73.98855723,15097,2
1897,258,513,W 56 St & 10 Ave,40.768254,-73.988639,495,W 47 St & 10 Ave,40.76269882,-73.99301222,15670,1
1898,1992,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,167,E 39 St & 3 Ave,40.7489006,-73.97604882,14805,1
1899,1434,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,412,Forsyth St & Canal St,40.7158155,-73.99422366,16993,1
1900,1384,521,8 Ave & W 31 St,40.75044999,-73.99481051,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17245,1
1901,1163,443,Bedford Ave & S 9th St,40.70853074,-73.96408963,392,Jay St & Tech Pl,40.695065,-73.987167,15433,1
1902,979,518,E 39 St & 2 Ave,40.74780373,-73.9734419,492,W 33 St & 7 Ave,40.75019995,-73.99093085,18530,1
1903,817,400,Pitt St & Stanton St,40.71926081,-73.98178024,268,Howard St & Centre St,40.71910537,-73.99973337,14574,1
1904,651,527,E 33 St & 2 Ave,40.744023,-73.976056,359,E 47 St & Park Ave,40.75510267,-73.97498696,20845,1
1905,639,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,444,Broadway & W 24 St,40.7423543,-73.98915076,18123,1
1906,628,263,Elizabeth St & Hester St,40.71729,-73.996375,329,Greenwich St & N Moore St,40.72043411,-74.01020609,15310,1
1907,620,3002,South End Ave & Liberty St,40.711512,-74.015756,427,Bus Slip & State St,40.701907,-74.013942,20246,1
1908,542,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,20836,1
1909,478,382,University Pl & E 14 St,40.73492695,-73.99200509,463,9 Ave & W 16 St,40.74206539,-74.00443172,17333,2
1910,417,523,W 38 St & 8 Ave,40.75466591,-73.99138152,167,E 39 St & 3 Ave,40.7489006,-73.97604882,17450,1
1911,209,491,E 24 St & Park Ave S,40.74096374,-73.98602213,174,E 25 St & 1 Ave,40.7381765,-73.97738662,14660,1
1912,2457,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,20892,2
1913,753,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,493,W 45 St & 6 Ave,40.7568001,-73.98291153,21191,1
1914,699,302,Avenue D & E 3 St,40.72082834,-73.97793172,475,E 16 St & Irving Pl,40.73524276,-73.98758561,21414,1
1915,659,312,Allen St & E Houston St,40.722055,-73.989111,79,Franklin St & W Broadway,40.71911552,-74.00666661,16336,2
1916,602,313,Washington Ave & Park Ave,40.69610226,-73.96751037,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,20687,1
1917,593,160,E 37 St & Lexington Ave,40.748238,-73.978311,523,W 38 St & 8 Ave,40.75466591,-73.99138152,19607,1
1918,511,478,11 Ave & W 41 St,40.76030096,-73.99884222,173,Broadway & W 49 St,40.76064679,-73.98442659,19997,1
1919,496,528,2 Ave & E 31 St,40.74290902,-73.97706058,486,Broadway & W 29 St,40.7462009,-73.98855723,19977,1
1920,387,160,E 37 St & Lexington Ave,40.748238,-73.978311,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,17445,1
1921,210,494,W 26 St & 8 Ave,40.74734825,-73.99723551,490,8 Ave & W 33 St,40.751551,-73.993934,18039,1
1922,1545,2012,E 27 St & 1 Ave,40.739445,-73.976806,268,Howard St & Centre St,40.71910537,-73.99973337,16915,2
1923,1201,331,Pike St & Monroe St,40.71173107,-73.99193043,406,Hicks St & Montague St,40.69512845,-73.99595065,17849,1
1924,978,153,E 40 St & 5 Ave,40.75206231,-73.9816324,442,W 27 St & 7 Ave,40.746647,-73.993915,19896,1
1925,883,160,E 37 St & Lexington Ave,40.748238,-73.978311,250,Lafayette St & Jersey St,40.72456089,-73.99565293,16759,1
1926,715,375,Mercer St & Bleecker St,40.72679454,-73.99695094,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,16300,1
1927,698,458,11 Ave & W 27 St,40.751396,-74.005226,435,W 21 St & 6 Ave,40.74173969,-73.99415556,18088,1
1928,608,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,390,Duffield St & Willoughby St,40.69221589,-73.9842844,17248,2
1929,565,478,11 Ave & W 41 St,40.76030096,-73.99884222,459,W 20 St & 11 Ave,40.746745,-74.007756,20201,1
1930,557,489,10 Ave & W 28 St,40.75066386,-74.00176802,474,5 Ave & E 29 St,40.7451677,-73.98683077,19594,2
1931,514,376,John St & William St,40.70862144,-74.00722156,330,Reade St & Broadway,40.71450451,-74.00562789,19368,2
1932,422,492,W 33 St & 7 Ave,40.75019995,-73.99093085,153,E 40 St & 5 Ave,40.75206231,-73.9816324,19297,1
1933,404,355,Bayard St & Baxter St,40.71602118,-73.99974372,2004,6 Ave & Broome St,40.724399,-74.004704,17920,1
1934,386,2009,Catherine St & Monroe St,40.71117444,-73.99682619,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19491,1
1935,324,295,Pike St & E Broadway,40.71406667,-73.99293911,291,Madison St & Montgomery St,40.713126,-73.984844,18558,1
1936,1815,394,E 9 St & Avenue C,40.72521311,-73.97768752,167,E 39 St & 3 Ave,40.7489006,-73.97604882,14552,2
1937,1025,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,412,Forsyth St & Canal St,40.7158155,-73.99422366,21480,1
1938,948,285,Broadway & E 14 St,40.73454567,-73.99074142,417,Barclay St & Church St,40.71291224,-74.01020234,18968,1
1939,938,504,1 Ave & E 15 St,40.73221853,-73.98165557,355,Bayard St & Baxter St,40.71602118,-73.99974372,21134,1
1940,668,509,9 Ave & W 22 St,40.7454973,-74.00197139,347,W Houston St & Hudson St,40.72873888,-74.00748842,21194,1
1941,628,504,1 Ave & E 15 St,40.73221853,-73.98165557,455,1 Ave & E 44 St,40.75001986,-73.96905301,17658,1
1942,491,492,W 33 St & 7 Ave,40.75019995,-73.99093085,510,W 51 St & 6 Ave,40.7606597,-73.98042047,15810,2
1943,392,523,W 38 St & 8 Ave,40.75466591,-73.99138152,505,6 Ave & W 33 St,40.74901271,-73.98848395,15148,1
1944,369,473,Rivington St & Chrystie St,40.72110063,-73.9919254,229,Great Jones St,40.72743423,-73.99379025,20295,1
1945,349,494,W 26 St & 8 Ave,40.74734825,-73.99723551,458,11 Ave & W 27 St,40.751396,-74.005226,20713,1
1946,95,195,Liberty St & Broadway,40.70905623,-74.01043382,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,15914,1
1947,1405,128,MacDougal St & Prince St,40.72710258,-74.00297088,167,E 39 St & 3 Ave,40.7489006,-73.97604882,17442,1
1948,1009,507,E 25 St & 2 Ave,40.73912601,-73.97973776,465,Broadway & W 41 St,40.75513557,-73.98658032,17577,1
1949,804,331,Pike St & Monroe St,40.71173107,-73.99193043,128,MacDougal St & Prince St,40.72710258,-74.00297088,19130,2
1950,777,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,225,W 14 St & The High Line,40.74195138,-74.00803013,18342,1
1951,751,492,W 33 St & 7 Ave,40.75019995,-73.99093085,440,E 45 St & 3 Ave,40.75255434,-73.97282625,19987,1
1952,651,334,W 20 St & 7 Ave,40.74238787,-73.99726235,335,Washington Pl & Broadway,40.72903917,-73.99404649,18767,1
1953,645,492,W 33 St & 7 Ave,40.75019995,-73.99093085,510,W 51 St & 6 Ave,40.7606597,-73.98042047,16640,1
1954,617,285,Broadway & E 14 St,40.73454567,-73.99074142,476,E 31 St & 3 Ave,40.74394314,-73.97966069,14973,2
1955,548,488,W 39 St & 9 Ave,40.75645824,-73.99372222,517,Pershing Square South,40.751581,-73.97791,18670,1
1956,533,442,W 27 St & 7 Ave,40.746647,-73.993915,472,E 32 St & Park Ave,40.7457121,-73.98194829,20781,1
1957,528,167,E 39 St & 3 Ave,40.7489006,-73.97604882,510,W 51 St & 6 Ave,40.7606597,-73.98042047,21212,1
1958,241,489,10 Ave & W 28 St,40.75066386,-74.00176802,494,W 26 St & 8 Ave,40.74734825,-73.99723551,16495,2
1959,1951,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,377,6 Ave & Canal St,40.72243797,-74.00566443,16542,1
1960,1267,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,259,South St & Whitehall St,40.70122128,-74.01234218,16099,1
1961,1113,301,E 2 St & Avenue B,40.72217444,-73.98368779,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19826,2
1962,1028,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,470,W 20 St & 8 Ave,40.74345335,-74.00004031,14832,1
1963,932,293,Lafayette St & E 8 St,40.73028666,-73.9907647,153,E 40 St & 5 Ave,40.75206231,-73.9816324,19703,1
1964,918,479,9 Ave & W 45 St,40.76019252,-73.9912551,546,E 30 St & Park Ave S,40.74444921,-73.98303529,19432,1
1965,732,385,E 55 St & 2 Ave,40.75797322,-73.96603308,455,1 Ave & E 44 St,40.75001986,-73.96905301,18229,2
1966,677,503,E 20 St & Park Ave,40.73827428,-73.98751968,521,8 Ave & W 31 St,40.75044999,-73.99481051,15454,1
1967,659,511,E 14 St & Avenue B,40.72938685,-73.97772429,496,E 16 St & 5 Ave,40.73726186,-73.99238967,15312,1
1968,659,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,538,E 48 St & Madison Ave,40.75666,-73.976684,15365,1
1969,513,160,E 37 St & Lexington Ave,40.748238,-73.978311,465,Broadway & W 41 St,40.75513557,-73.98658032,17048,1
1970,444,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,18978,1
1971,420,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,442,W 27 St & 7 Ave,40.746647,-73.993915,15745,1
1972,290,363,West Thames St,40.70834698,-74.01713445,427,Bus Slip & State St,40.701907,-74.013942,20348,1
1973,1224,514,12 Ave & W 40 St,40.76087502,-74.00277668,474,5 Ave & E 29 St,40.7451677,-73.98683077,18462,1
1974,1103,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,412,Forsyth St & Canal St,40.7158155,-73.99422366,18368,1
1975,1075,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,18762,2
1976,899,462,W 22 St & 10 Ave,40.74691959,-74.00451887,153,E 40 St & 5 Ave,40.75206231,-73.9816324,16558,1
1977,763,153,E 40 St & 5 Ave,40.75206231,-73.9816324,116,W 17 St & 8 Ave,40.74177603,-74.00149746,14909,1
1978,616,497,E 17 St & Broadway,40.73704984,-73.99009296,379,W 31 St & 7 Ave,40.749156,-73.9916,14621,2
1979,511,293,Lafayette St & E 8 St,40.73028666,-73.9907647,168,W 18 St & 6 Ave,40.73971301,-73.99456405,16278,1
1980,469,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,225,W 14 St & The High Line,40.74195138,-74.00803013,18858,1
1981,432,529,W 42 St & 8 Ave,40.7575699,-73.99098507,485,W 37 St & 5 Ave,40.75038009,-73.98338988,14633,1
1982,422,293,Lafayette St & E 8 St,40.73028666,-73.9907647,168,W 18 St & 6 Ave,40.73971301,-73.99456405,18844,1
1983,376,491,E 24 St & Park Ave S,40.74096374,-73.98602213,505,6 Ave & W 33 St,40.74901271,-73.98848395,15980,1
1984,253,394,E 9 St & Avenue C,40.72521311,-73.97768752,326,E 11 St & 1 Ave,40.72953837,-73.98426726,15173,1
1985,246,116,W 17 St & 8 Ave,40.74177603,-74.00149746,212,W 16 St & The High Line,40.74334935,-74.00681753,16280,2
1986,1179,307,Canal St & Rutgers St,40.71427487,-73.98990025,476,E 31 St & 3 Ave,40.74394314,-73.97966069,16887,2
1987,1088,462,W 22 St & 10 Ave,40.74691959,-74.00451887,173,Broadway & W 49 St,40.76064679,-73.98442659,15486,1
1988,924,477,W 41 St & 8 Ave,40.75640548,-73.9900262,168,W 18 St & 6 Ave,40.73971301,-73.99456405,17342,1
1989,535,229,Great Jones St,40.72743423,-73.99379025,347,W Houston St & Hudson St,40.72873888,-74.00748842,20098,2
1990,356,435,W 21 St & 6 Ave,40.74173969,-73.99415556,509,9 Ave & W 22 St,40.7454973,-74.00197139,19036,1
