,index,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
132,278,313,9/1/2015 00:50:58,9/1/2015 00:56:11,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,496,E 16 St & 5 Ave,40.73726186,-73.99238967,15423,Subscriber,1960.0,1
133,279,620,9/1/2015 00:51:08,9/1/2015 01:01:28,453,W 22 St & 8 Ave,40.74475148,-73.99915362,453,W 22 St & 8 Ave,40.74475148,-73.99915362,24221,Subscriber,1956.0,1
134,280,1353,9/1/2015 00:51:31,9/1/2015 01:14:05,500,Broadway & W 51 St,40.76228826,-73.98336183,445,E 10 St & Avenue A,40.72740794,-73.98142006,22307,Subscriber,1996.0,2
135,284,323,9/1/2015 00:52:05,9/1/2015 00:57:29,285,Broadway & E 14 St,40.73454567,-73.99074142,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,20051,Subscriber,1966.0,2
136,285,800,9/1/2015 00:52:39,9/1/2015 01:06:00,410,Suffolk St & Stanton St,40.72066442,-73.98517977,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,18097,Subscriber,1978.0,1
137,288,971,9/1/2015 00:52:49,9/1/2015 01:09:01,251,Mott St & Prince St,40.72317958,-73.99480012,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,20907,Subscriber,1984.0,1
138,292,687,9/1/2015 00:54:22,9/1/2015 01:05:49,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,487,E 20 St & FDR Drive,40.73314259,-73.97573881,17460,Subscriber,1968.0,1
139,293,423,9/1/2015 00:55:39,9/1/2015 01:02:43,432,E 7 St & Avenue A,40.72621788,-73.98379855,361,Allen St & Hester St,40.71605866,-73.99190759,23344,Subscriber,1979.0,2
140,297,244,9/1/2015 00:56:35,9/1/2015 01:00:39,401,Allen St & Rivington St,40.72019576,-73.98997825,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,23831,Customer,,0
141,299,862,9/1/2015 00:57:09,9/1/2015 01:11:31,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,427,Bus Slip & State St,40.701907,-74.013942,23682,Subscriber,1973.0,1
142,300,508,9/1/2015 00:57:38,9/1/2015 01:06:07,72,W 52 St & 11 Ave,40.76727216,-73.99392888,388,W 26 St & 10 Ave,40.749717753,-74.002950346,23145,Subscriber,1980.0,1
143,301,209,9/1/2015 00:58:13,9/1/2015 01:01:43,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,382,University Pl & E 14 St,40.73492695,-73.99200509,24113,Subscriber,1969.0,2
144,303,287,9/1/2015 00:58:24,9/1/2015 01:03:12,476,E 31 St & 3 Ave,40.74394314,-73.97966069,505,6 Ave & W 33 St,40.74901271,-73.98848395,23982,Subscriber,1969.0,1
145,305,891,9/1/2015 00:58:37,9/1/2015 01:13:29,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,325,E 19 St & 3 Ave,40.73624527,-73.98473765,19850,Customer,,0
146,306,931,9/1/2015 00:58:38,9/1/2015 01:14:10,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,325,E 19 St & 3 Ave,40.73624527,-73.98473765,21514,Customer,,0
147,307,202,9/1/2015 00:58:41,9/1/2015 01:02:04,3094,Graham Ave & Withers St,40.7169811,-73.94485918,3102,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,22165,Subscriber,1983.0,1
148,310,588,9/1/2015 00:59:08,9/1/2015 01:08:57,379,W 31 St & 7 Ave,40.749156,-73.9916,536,1 Ave & E 30 St,40.74144387,-73.97536082,19333,Subscriber,1989.0,2
149,312,111,9/1/2015 00:59:56,9/1/2015 01:01:48,293,Lafayette St & E 8 St,40.73028666,-73.9907647,483,E 12 St & 3 Ave,40.73223272,-73.98889957,19396,Subscriber,1991.0,1
150,314,621,9/1/2015 01:00:27,9/1/2015 01:10:48,253,W 13 St & 5 Ave,40.73543934,-73.99453948,489,10 Ave & W 28 St,40.75066386,-74.00176802,17254,Subscriber,1993.0,2
151,316,874,9/1/2015 01:00:34,9/1/2015 01:15:09,2008,Little West St & 1 Pl,40.70569254,-74.01677685,358,Christopher St & Greenwich St,40.73291553,-74.00711384,18483,Subscriber,1972.0,1
152,319,267,9/1/2015 01:02:48,9/1/2015 01:07:15,479,9 Ave & W 45 St,40.76019252,-73.9912551,480,W 53 St & 10 Ave,40.76669671,-73.99061728,23080,Subscriber,1975.0,1
153,323,140,9/1/2015 01:03:28,9/1/2015 01:05:49,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,20805,Subscriber,1971.0,2
154,324,485,9/1/2015 01:04:16,9/1/2015 01:12:22,498,Broadway & W 32 St,40.74854862,-73.98808416,488,W 39 St & 9 Ave,40.75645824,-73.99372222,14592,Customer,,0
155,328,463,9/1/2015 01:04:47,9/1/2015 01:12:31,519,Pershing Square North,40.751872999999996,-73.97770600000001,498,Broadway & W 32 St,40.74854862,-73.98808416,19196,Subscriber,1987.0,2
156,329,727,9/1/2015 01:04:49,9/1/2015 01:16:56,306,Cliff St & Fulton St,40.70823502,-74.00530063,328,Watts St & Greenwich St,40.72405549,-74.00965965,24180,Subscriber,1996.0,1
157,330,728,9/1/2015 01:04:52,9/1/2015 01:17:00,306,Cliff St & Fulton St,40.70823502,-74.00530063,328,Watts St & Greenwich St,40.72405549,-74.00965965,22094,Subscriber,1996.0,1
158,331,484,9/1/2015 01:04:55,9/1/2015 01:12:59,498,Broadway & W 32 St,40.74854862,-73.98808416,488,W 39 St & 9 Ave,40.75645824,-73.99372222,18107,Customer,,0
159,332,258,9/1/2015 01:04:56,9/1/2015 01:09:15,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3094,Graham Ave & Withers St,40.7169811,-73.94485918,23104,Customer,,0
160,333,389,9/1/2015 01:04:59,9/1/2015 01:11:28,463,9 Ave & W 16 St,40.74206539,-74.00443172,489,10 Ave & W 28 St,40.75066386,-74.00176802,20259,Subscriber,1984.0,2
161,335,1629,9/1/2015 01:05:40,9/1/2015 01:32:49,368,Carmine St & 6 Ave,40.73038599,-74.00214988,268,Howard St & Centre St,40.71910537,-73.99973337,18428,Customer,,0
162,336,559,9/1/2015 01:05:41,9/1/2015 01:15:00,3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,335,Washington Pl & Broadway,40.72903917,-73.99404649,20660,Subscriber,1980.0,2
163,337,661,9/1/2015 01:05:45,9/1/2015 01:16:46,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,15315,Subscriber,1974.0,2
164,338,544,9/1/2015 01:05:53,9/1/2015 01:14:58,3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,335,Washington Pl & Broadway,40.72903917,-73.99404649,15937,Subscriber,1983.0,1
165,339,578,9/1/2015 01:06:04,9/1/2015 01:15:43,526,E 33 St & 5 Ave,40.74765947,-73.98490707,450,W 49 St & 8 Ave,40.76227205,-73.98788205,19808,Subscriber,1965.0,1
166,340,903,9/1/2015 01:06:06,9/1/2015 01:21:10,528,2 Ave & E 31 St,40.74290902,-73.97706058,3158,W 63 St & Broadway,40.77163851,-73.98261428,21673,Subscriber,1969.0,1
167,341,2140,9/1/2015 01:06:18,9/1/2015 01:41:59,476,E 31 St & 3 Ave,40.74394314,-73.97966069,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,22900,Subscriber,1983.0,1
168,344,715,9/1/2015 01:06:53,9/1/2015 01:18:48,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,17826,Subscriber,1986.0,1
169,350,409,9/1/2015 01:09:17,9/1/2015 01:16:07,504,1 Ave & E 15 St,40.73221853,-73.98165557,511,E 14 St & Avenue B,40.72938685,-73.97772429,22501,Subscriber,1984.0,1
170,351,923,9/1/2015 01:09:27,9/1/2015 01:24:51,137,E 56 St & Madison Ave,40.761628,-73.972924,507,E 25 St & 2 Ave,40.73912601,-73.97973776,22246,Subscriber,1975.0,2
171,353,516,9/1/2015 01:11:27,9/1/2015 01:20:04,393,E 5 St & Avenue C,40.72299208,-73.97995466,483,E 12 St & 3 Ave,40.73223272,-73.98889957,23966,Subscriber,1962.0,1
172,354,619,9/1/2015 01:12:01,9/1/2015 01:22:21,334,W 20 St & 7 Ave,40.74238787,-73.99726235,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,16733,Subscriber,1967.0,1
173,355,526,9/1/2015 01:13:09,9/1/2015 01:21:55,468,Broadway & W 55 St,40.7652654,-73.98192338,515,W 43 St & 10 Ave,40.76009437,-73.99461843,17933,Subscriber,1978.0,1
174,357,380,9/1/2015 01:13:34,9/1/2015 01:19:54,478,11 Ave & W 41 St,40.76030096,-73.99884222,388,W 26 St & 10 Ave,40.749717753,-74.002950346,23087,Subscriber,1958.0,1
175,358,145,9/1/2015 01:14:42,9/1/2015 01:17:07,345,W 13 St & 6 Ave,40.73649403,-73.99704374,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,23277,Subscriber,1992.0,1
176,359,958,9/1/2015 01:14:41,9/1/2015 01:30:39,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,410,Suffolk St & Stanton St,40.72066442,-73.98517977,24065,Subscriber,1988.0,1
177,360,725,9/1/2015 01:15:36,9/1/2015 01:27:41,173,Broadway & W 49 St,40.76064679,-73.98442659,2022,E 60 St & York Ave,40.759107,-73.959223,23089,Subscriber,1979.0,2
178,362,211,9/1/2015 01:15:48,9/1/2015 01:19:20,334,W 20 St & 7 Ave,40.74238787,-73.99726235,509,9 Ave & W 22 St,40.7454973,-74.00197139,17148,Subscriber,1967.0,1
179,363,395,9/1/2015 01:15:49,9/1/2015 01:22:24,382,University Pl & E 14 St,40.73492695,-73.99200509,433,E 13 St & Avenue A,40.72955361,-73.98057249,15561,Subscriber,1970.0,1
180,365,358,9/1/2015 01:16:10,9/1/2015 01:22:09,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,390,Duffield St & Willoughby St,40.69221589,-73.9842844,24078,Subscriber,1969.0,1
181,366,526,9/1/2015 01:16:12,9/1/2015 01:24:58,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,16001,Customer,,0
182,367,821,9/1/2015 01:16:16,9/1/2015 01:29:57,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,531,Forsyth St & Broome St,40.71893904,-73.99266288,22336,Subscriber,1965.0,2
183,370,1292,9/1/2015 01:17:10,9/1/2015 01:38:43,325,E 19 St & 3 Ave,40.73624527,-73.98473765,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,15790,Customer,,0
184,372,353,9/1/2015 01:17:26,9/1/2015 01:23:20,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,160,E 37 St & Lexington Ave,40.748238,-73.978311,18108,Subscriber,1984.0,2
185,373,149,9/1/2015 01:17:31,9/1/2015 01:20:00,391,Clark St & Henry St,40.69760127,-73.99344559,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,24093,Subscriber,1974.0,1
186,374,483,9/1/2015 01:18:24,9/1/2015 01:26:28,326,E 11 St & 1 Ave,40.72953837,-73.98426726,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,21413,Subscriber,1993.0,1
187,375,1206,9/1/2015 01:18:37,9/1/2015 01:38:44,325,E 19 St & 3 Ave,40.73624527,-73.98473765,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,20961,Customer,,0
188,383,905,9/1/2015 01:20:52,9/1/2015 01:35:58,488,W 39 St & 9 Ave,40.75645824,-73.99372222,305,E 58 St & 3 Ave,40.76095756,-73.96724467,24230,Subscriber,1971.0,1
189,385,606,9/1/2015 01:20:57,9/1/2015 01:31:03,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,488,W 39 St & 9 Ave,40.75645824,-73.99372222,23452,Subscriber,1984.0,1
190,386,994,9/1/2015 01:22:15,9/1/2015 01:38:49,465,Broadway & W 41 St,40.75513557,-73.98658032,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,21196,Customer,,0
191,387,998,9/1/2015 01:22:17,9/1/2015 01:38:56,465,Broadway & W 41 St,40.75513557,-73.98658032,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,22989,Customer,,0
192,389,1802,9/1/2015 01:23:33,9/1/2015 01:53:36,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,312,Allen St & E Houston St,40.722055,-73.989111,22259,Customer,,0
193,391,338,9/1/2015 01:24:26,9/1/2015 01:30:05,473,Rivington St & Chrystie St,40.72110063,-73.99192540000001,445,E 10 St & Avenue A,40.72740794,-73.98142006,23660,Subscriber,1994.0,2
194,392,198,9/1/2015 01:25:19,9/1/2015 01:28:37,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,17083,Subscriber,1988.0,1
195,395,880,9/1/2015 01:26:40,9/1/2015 01:41:20,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,23119,Subscriber,1978.0,1
196,399,582,9/1/2015 01:29:32,9/1/2015 01:39:14,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,382,University Pl & E 14 St,40.73492695,-73.99200509,17263,Customer,,0
197,400,381,9/1/2015 01:30:37,9/1/2015 01:36:58,335,Washington Pl & Broadway,40.72903917,-73.99404649,432,E 7 St & Avenue A,40.72621788,-73.98379855,15937,Subscriber,1987.0,1
198,403,1064,9/1/2015 01:31:12,9/1/2015 01:48:56,505,6 Ave & W 33 St,40.74901271,-73.98848395,386,Centre St & Worth St,40.71494807,-74.00234482,23982,Subscriber,1996.0,1
199,404,205,9/1/2015 01:31:29,9/1/2015 01:34:55,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,22473,Subscriber,1979.0,1
200,408,574,9/1/2015 01:32:53,9/1/2015 01:42:27,402,Broadway & E 22 St,40.740343200000005,-73.98955109,483,E 12 St & 3 Ave,40.73223272,-73.98889957,23845,Subscriber,1989.0,1
201,411,1199,9/1/2015 01:34:17,9/1/2015 01:54:16,265,Stanton St & Chrystie St,40.72229346,-73.99147535,362,Broadway & W 37 St,40.75172632,-73.98753523,23331,Subscriber,1984.0,1
202,419,844,9/1/2015 01:38:40,9/1/2015 01:52:44,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,315,South St & Gouverneur Ln,40.70355377,-74.00670227,23107,Subscriber,1972.0,1
203,421,177,9/1/2015 01:39:03,9/1/2015 01:42:00,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,23308,Subscriber,1989.0,1
204,423,416,9/1/2015 01:40:02,9/1/2015 01:46:59,348,W Broadway & Spring St,40.72490985,-74.00154702,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,16518,Subscriber,1975.0,1
205,425,1212,9/1/2015 01:40:31,9/1/2015 02:00:44,293,Lafayette St & E 8 St,40.73028666,-73.9907647,320,Leonard St & Church St,40.717571,-74.005549,23893,Subscriber,1976.0,1
206,426,107,9/1/2015 01:41:58,9/1/2015 01:43:45,250,Lafayette St & Jersey St,40.72456089,-73.99565293,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,16270,Subscriber,1983.0,1
207,427,838,9/1/2015 01:42:35,9/1/2015 01:56:34,410,Suffolk St & Stanton St,40.72066442,-73.98517977,297,E 15 St & 3 Ave,40.734232,-73.986923,18842,Subscriber,1982.0,1
208,428,344,9/1/2015 01:42:55,9/1/2015 01:48:39,423,W 54 St & 9 Ave,40.76584941,-73.98690506,478,11 Ave & W 41 St,40.76030096,-73.99884222,16839,Subscriber,1969.0,1
209,430,476,9/1/2015 01:43:52,9/1/2015 01:51:48,533,Broadway & W 39 St,40.75299641,-73.98721619,507,E 25 St & 2 Ave,40.73912601,-73.97973776,16990,Subscriber,1979.0,1
210,432,366,9/1/2015 01:44:16,9/1/2015 01:50:23,368,Carmine St & 6 Ave,40.73038599,-74.00214988,328,Watts St & Greenwich St,40.72405549,-74.00965965,23899,Customer,,0
211,433,469,9/1/2015 01:44:38,9/1/2015 01:52:28,468,Broadway & W 55 St,40.7652654,-73.98192338,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,18573,Subscriber,1964.0,1
212,434,1332,9/1/2015 01:45:15,9/1/2015 02:07:27,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,15790,Customer,,0
213,436,1505,9/1/2015 01:45:20,9/1/2015 02:10:26,116,W 17 St & 8 Ave,40.74177603,-74.00149746,377,6 Ave & Canal St,40.72243797,-74.00566443,21112,Subscriber,1956.0,1
214,437,447,9/1/2015 01:46:09,9/1/2015 01:53:36,290,2 Ave & E 58 St,40.76020258,-73.96478473,290,2 Ave & E 58 St,40.76020258,-73.96478473,17198,Subscriber,1989.0,1
215,438,919,9/1/2015 01:47:09,9/1/2015 02:02:29,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,3113,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,22013,Subscriber,1988.0,1
216,441,904,9/1/2015 01:49:00,9/1/2015 02:04:04,479,9 Ave & W 45 St,40.76019252,-73.9912551,479,9 Ave & W 45 St,40.76019252,-73.9912551,19675,Customer,,0
217,442,865,9/1/2015 01:49:40,9/1/2015 02:04:06,469,Broadway & W 53 St,40.76344058,-73.98268129,423,W 54 St & 9 Ave,40.76584941,-73.98690506,21924,Customer,,0
218,446,212,9/1/2015 01:52:58,9/1/2015 01:56:31,168,W 18 St & 6 Ave,40.73971301,-73.99456405,482,W 15 St & 7 Ave,40.73935542,-73.99931783,23735,Subscriber,1972.0,1
219,447,1397,9/1/2015 01:52:59,9/1/2015 02:16:16,449,W 52 St & 9 Ave,40.76461837,-73.98789473,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,17896,Subscriber,1989.0,1
220,448,1246,9/1/2015 01:53:11,9/1/2015 02:13:57,517,Pershing Square South,40.751581,-73.97791,306,Cliff St & Fulton St,40.70823502,-74.00530063,23337,Subscriber,1990.0,1
221,453,156,9/1/2015 01:55:28,9/1/2015 01:58:05,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,16452,Subscriber,1959.0,1
222,455,421,9/1/2015 01:56:24,9/1/2015 02:03:26,444,Broadway & W 24 St,40.742354299999995,-73.98915076,504,1 Ave & E 15 St,40.73221853,-73.98165557,18387,Subscriber,1986.0,1
223,458,430,9/1/2015 01:56:54,9/1/2015 02:04:04,432,E 7 St & Avenue A,40.72621788,-73.98379855,348,W Broadway & Spring St,40.72490985,-74.00154702,15833,Subscriber,1988.0,1
224,459,517,9/1/2015 01:57:16,9/1/2015 02:05:54,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,3113,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,24062,Subscriber,1979.0,1
225,466,748,9/1/2015 02:00:41,9/1/2015 02:13:10,116,W 17 St & 8 Ave,40.74177603,-74.00149746,251,Mott St & Prince St,40.72317958,-73.99480012,19814,Subscriber,1985.0,1
226,468,1190,9/1/2015 02:02:02,9/1/2015 02:21:52,137,E 56 St & Madison Ave,40.761628,-73.972924,311,Norfolk St & Broome St,40.7172274,-73.98802084,18416,Subscriber,1978.0,1
227,469,179,9/1/2015 02:02:21,9/1/2015 02:05:20,382,University Pl & E 14 St,40.73492695,-73.99200509,475,E 16 St & Irving Pl,40.73524276,-73.98758561,18943,Subscriber,1992.0,1
228,471,185,9/1/2015 02:02:55,9/1/2015 02:06:01,382,University Pl & E 14 St,40.73492695,-73.99200509,223,W 13 St & 7 Ave,40.73781509,-73.99994661,21676,Subscriber,1996.0,1
229,473,758,9/1/2015 02:03:24,9/1/2015 02:16:03,434,9 Ave & W 18 St,40.74317449,-74.00366443,449,W 52 St & 9 Ave,40.76461837,-73.98789473,15767,Subscriber,1987.0,1
230,477,1027,9/1/2015 02:08:01,9/1/2015 02:25:08,290,2 Ave & E 58 St,40.76020258,-73.96478473,3130,21 St & Queens Plaza North,40.75325964,-73.94335788,22338,Subscriber,1965.0,1
231,478,1081,9/1/2015 02:08:04,9/1/2015 02:26:06,3088,Union Ave & Jackson St,40.7160751,-73.95202900000001,3048,Putnam Ave & Nostrand Ave,40.684020000000004,-73.94977,22519,Subscriber,1979.0,1
232,480,768,9/1/2015 02:08:41,9/1/2015 02:21:29,490,8 Ave & W 33 St,40.751551,-73.993934,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,22999,Subscriber,1967.0,1
233,481,354,9/1/2015 02:08:43,9/1/2015 02:14:37,488,W 39 St & 9 Ave,40.75645824,-73.99372222,489,10 Ave & W 28 St,40.75066386,-74.00176802,18107,Subscriber,1982.0,1
234,482,1869,9/1/2015 02:09:22,9/1/2015 02:40:31,497,E 17 St & Broadway,40.73704984,-73.99009296,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,23831,Subscriber,1982.0,1
235,485,246,9/1/2015 02:09:59,9/1/2015 02:14:06,444,Broadway & W 24 St,40.742354299999995,-73.98915076,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,22099,Subscriber,1984.0,1
236,486,540,9/1/2015 02:10:49,9/1/2015 02:19:50,458,11 Ave & W 27 St,40.751396,-74.00522600000001,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,16061,Customer,,0
237,488,290,9/1/2015 02:11:44,9/1/2015 02:16:34,434,9 Ave & W 18 St,40.74317449,-74.00366443,489,10 Ave & W 28 St,40.75066386,-74.00176802,19759,Subscriber,1992.0,2
238,490,998,9/1/2015 02:12:02,9/1/2015 02:28:41,297,E 15 St & 3 Ave,40.734232,-73.986923,127,Barrow St & Hudson St,40.73172428,-74.00674436,22021,Subscriber,1994.0,1
239,492,438,9/1/2015 02:14:12,9/1/2015 02:21:31,458,11 Ave & W 27 St,40.751396,-74.00522600000001,492,W 33 St & 7 Ave,40.75019995,-73.99093085,23336,Customer,,0
240,493,539,9/1/2015 02:15:20,9/1/2015 02:24:19,434,9 Ave & W 18 St,40.74317449,-74.00366443,453,W 22 St & 8 Ave,40.74475148,-73.99915362,21344,Subscriber,1979.0,2
241,494,371,9/1/2015 02:15:52,9/1/2015 02:22:04,379,W 31 St & 7 Ave,40.749156,-73.9916,402,Broadway & E 22 St,40.740343200000005,-73.98955109,24281,Subscriber,1983.0,1
242,497,537,9/1/2015 02:16:23,9/1/2015 02:25:21,489,10 Ave & W 28 St,40.75066386,-74.00176802,116,W 17 St & 8 Ave,40.74177603,-74.00149746,16078,Subscriber,1985.0,1
243,498,378,9/1/2015 02:18:16,9/1/2015 02:24:34,250,Lafayette St & Jersey St,40.72456089,-73.99565293,268,Howard St & Centre St,40.71910537,-73.99973337,21046,Subscriber,1972.0,2
244,501,570,9/1/2015 02:19:57,9/1/2015 02:29:27,461,E 20 St & 2 Ave,40.73587678,-73.98205027,432,E 7 St & Avenue A,40.72621788,-73.98379855,16837,Subscriber,1984.0,1
245,503,884,9/1/2015 02:21:50,9/1/2015 02:36:34,358,Christopher St & Greenwich St,40.73291553,-74.00711384,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,21619,Subscriber,1967.0,1
246,504,1134,9/1/2015 02:22:30,9/1/2015 02:41:25,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,128,MacDougal St & Prince St,40.72710258,-74.00297088,23092,Subscriber,1973.0,1
247,505,1165,9/1/2015 02:22:30,9/1/2015 02:41:56,368,Carmine St & 6 Ave,40.73038599,-74.00214988,489,10 Ave & W 28 St,40.75066386,-74.00176802,15758,Subscriber,1980.0,1
248,506,389,9/1/2015 02:25:26,9/1/2015 02:31:56,386,Centre St & Worth St,40.71494807,-74.00234482,360,William St & Pine St,40.70717936,-74.00887308,23202,Subscriber,1979.0,1
249,510,244,9/1/2015 02:26:13,9/1/2015 02:30:17,376,John St & William St,40.70862144,-74.00722156,386,Centre St & Worth St,40.71494807,-74.00234482,23591,Subscriber,1980.0,1
250,511,518,9/1/2015 02:26:13,9/1/2015 02:34:52,320,Leonard St & Church St,40.717571,-74.005549,316,Fulton St & William St,40.70955958,-74.00653609,23773,Subscriber,1956.0,1
251,512,252,9/1/2015 02:27:47,9/1/2015 02:32:00,517,Pershing Square South,40.751581,-73.97791,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,16432,Subscriber,1987.0,1
252,513,214,9/1/2015 02:27:49,9/1/2015 02:31:23,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,254,W 11 St & 6 Ave,40.73532427,-73.99800419,20510,Subscriber,1978.0,1
253,515,537,9/1/2015 02:29:13,9/1/2015 02:38:11,531,Forsyth St & Broome St,40.71893904,-73.99266288,432,E 7 St & Avenue A,40.72621788,-73.98379855,23414,Subscriber,1951.0,1
254,516,854,9/1/2015 02:29:57,9/1/2015 02:44:12,173,Broadway & W 49 St,40.76064679,-73.98442659,293,Lafayette St & E 8 St,40.73028666,-73.9907647,24086,Subscriber,1989.0,1
255,518,384,9/1/2015 02:30:47,9/1/2015 02:37:11,306,Cliff St & Fulton St,40.70823502,-74.00530063,331,Pike St & Monroe St,40.71173107,-73.99193043,17610,Subscriber,1994.0,1
256,522,800,9/1/2015 02:33:07,9/1/2015 02:46:28,173,Broadway & W 49 St,40.76064679,-73.98442659,382,University Pl & E 14 St,40.73492695,-73.99200509,21054,Customer,,0
257,523,1620,9/1/2015 02:33:07,9/1/2015 03:00:08,2000,Front St & Washington St,40.70255088,-73.98940236,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,23696,Subscriber,1962.0,1
258,524,396,9/1/2015 02:33:17,9/1/2015 02:39:54,426,West St & Chambers St,40.71754834,-74.01322069,224,Spruce St & Nassau St,40.71146364,-74.00552427,24294,Subscriber,1996.0,1
259,529,535,9/1/2015 02:37:37,9/1/2015 02:46:33,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,520,W 52 St & 5 Ave,40.75992262,-73.97648516,22099,Subscriber,1982.0,1
260,537,138,9/1/2015 02:42:27,9/1/2015 02:44:46,3088,Union Ave & Jackson St,40.7160751,-73.95202900000001,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,16243,Subscriber,1981.0,1
