Trip_no,VendorID,PU_hour,DO_hour,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Trip_type
196,2,17,17,N,1,-73.90116119,40.83053589,-73.94284821,40.81639862,1,3.04,16,1,0.5,0,0, ,0.3,17.8,1
197,2,17,17,N,1,-73.99026489,40.69317245,-73.94467926,40.62565613,1,6.8,29,1,0.5,9.24,0, ,0.3,40.04,1
198,2,17,17,N,1,-73.95196533,40.8105278,-73.94999695,40.82676697,1,2.05,13,1,0.5,0,0, ,0.3,14.8,1
199,1,17,17,N,1,-73.92206573,40.67950058,-73.91882324,40.70340729,1,1.9,12.5,1,0.5,0,0, ,0.3,14.3,1
200,2,17,17,N,1,-73.95243835,40.79071045,-73.97344971,40.77978134,1,1.79,9,1,0.5,2.7,0, ,0.3,13.5,1
201,1,17,17,N,1,-73.97924042,40.6934433,-73.95249176,40.69723129,2,1.7,9,1,0.5,0.01,0, ,0.3,10.81,1
202,1,17,17,N,1,-73.94423676,40.82477951,-73.93819427,40.82279205,1,0.5,5,1,0.5,0,0, ,0.3,6.8,1
203,2,17,17,N,1,-73.88902283,40.87141418,-73.89121246,40.8618927,1,0.94,6,1,0.5,0,0, ,0.3,7.8,1
204,2,17,17,N,1,-73.83958435,40.88880157,-73.84261322,40.85001373,1,3.45,15.5,1,0.5,0,0, ,0.3,17.3,1
205,2,17,17,N,1,-73.95999146,40.65582657,-73.93643951,40.68796158,1,3.29,16,1,0.5,0,0, ,0.3,17.8,1
206,2,17,18,N,2,-73.95186615,40.7863884,-73.79029846,40.64674377,1,18.36,52,4.5,0.5,12.57,5.54, ,0.3,75.41,1
207,2,17,17,N,1,-73.99453735,40.7029953,-74.00254822,40.68542862,1,1.29,6.5,1,0.5,1.66,0, ,0.3,9.96,1
208,2,17,17,N,1,-73.885849,40.73075485,-73.87225342,40.74846268,1,1.6,8.5,1,0.5,0,0, ,0.3,10.3,1
209,2,17,17,N,1,-73.94421387,40.65580368,-73.97244263,40.67425156,1,2.66,13,1,0.5,2.96,0, ,0.3,17.76,1
210,1,17,17,N,1,-73.93152618,40.76527405,-73.9201889,40.76282501,1,0.8,6.5,1,0.5,0,0, ,0.3,8.3,1
211,2,17,17,N,1,-73.94563293,40.80771637,-73.95746613,40.80198669,1,1.03,6.5,1,0.5,0,0, ,0.3,8.3,1
212,2,17,17,N,1,-73.89083862,40.74689484,-73.8742218,40.77334976,6,3.26,12,1,0.5,0,0, ,0.3,13.8,1
213,2,17,17,N,1,-73.94005585,40.84096527,-73.94789124,40.83021545,1,0.85,6,1,0.5,1,0, ,0.3,8.8,1
214,2,17,17,N,1,-73.82820129,40.76007843,-73.81388855,40.78904343,1,2.58,11,1,0.5,0,0, ,0.3,12.8,1
215,1,17,17,N,1,-73.96859741,40.6730957,-73.95633698,40.67508316,1,1,6,1,0.5,0,0, ,0.3,7.8,1
216,1,17,17,N,1,-73.91789246,40.76031113,-73.90975952,40.76625061,1,0.7,5,1,0.5,0,0, ,0.3,6.8,1
217,2,17,17,N,1,-73.96492767,40.80353165,-73.97592163,40.78832626,1,1.31,7,1,0.5,1.76,0, ,0.3,10.56,1
218,2,17,17,N,1,-73.93901062,40.74979782,-73.88018036,40.76932526,1,4.38,18,1,0.5,0,0, ,0.3,19.8,1
219,2,17,17,N,1,-73.91091919,40.74858093,-73.91248322,40.74594116,1,0.81,5.5,1,0.5,0,0, ,0.3,7.3,1
220,2,17,17,N,1,-73.9522171,40.79146194,-73.95648193,40.776474,2,1.34,8,1,0.5,0,0, ,0.3,9.8,1
221,2,17,17,N,1,-73.93692017,40.75971985,-73.93139648,40.76795578,1,1.66,10.5,1,0.5,0,0, ,0.3,12.3,1
222,2,17,17,N,1,-73.98107147,40.67540359,-73.9885788,40.70247269,3,2.67,13,1,0.5,2.96,0, ,0.3,17.76,1
223,2,17,17,N,1,-73.94583893,40.78606415,-73.96729279,40.79337311,1,1.43,8,1,0.5,1.96,0, ,0.3,11.76,1
224,1,17,17,N,1,-73.94643402,40.80062866,-73.93471527,40.7948494,1,0.9,6,1,0.5,1.55,0, ,0.3,9.35,1
225,1,17,17,N,1,-73.91871643,40.77965546,-73.93876648,40.80501556,1,4.4,16.5,1,0.5,5.95,5.54, ,0.3,29.79,1
226,2,17,17,N,1,-73.95826721,40.81499863,-73.92749023,40.81840134,1,2.16,15,1,0.5,0,0, ,0.3,16.8,1
227,2,17,17,N,1,-73.93621063,40.74311066,-73.9826889,40.7665596,1,3.34,23,1,0.5,1,0, ,0.3,25.8,1
228,2,17,17,N,1,-73.94396973,40.79549026,-73.93883514,40.80405045,1,0.69,9,1,0.5,0,0, ,0.3,10.8,1
229,2,17,17,N,1,-73.95196533,40.79036331,-73.94768524,40.81201935,1,1.91,12,1,0.5,0,0, ,0.3,13.8,1
230,2,17,17,N,1,-73.9259491,40.82761383,-73.92271423,40.82649612,1,0.9,6,1,0.5,0,0, ,0.3,7.8,1
231,2,17,17,N,1,-73.96443176,40.80701828,-73.9803009,40.76195145,1,3.54,17.5,1,0.5,1,0, ,0.3,20.3,1
232,2,17,17,N,1,-73.93913269,40.80509186,-73.93976593,40.80953598,1,0.62,8.5,1,0.5,0,0, ,0.3,10.3,1
233,2,17,17,N,1,-73.88168335,40.75003815,-73.89026642,40.76676941,1,1.69,8,1,0.5,0,0, ,0.3,9.8,1
234,2,17,17,N,1,-73.9418869,40.67998123,-73.92404175,40.69070816,1,1.84,9,1,0.5,0,0, ,0.3,10.8,1
235,2,17,17,N,1,-73.9773941,40.67177963,-73.980896,40.67576981,1,0.44,3.5,1,0.5,0,0, ,0.3,5.3,1
236,2,17,17,N,1,-73.94067383,40.81409836,-73.9434433,40.79107285,1,2.06,10,1,0.5,0,0, ,0.3,11.8,1
237,2,17,17,N,1,-73.96009827,40.80800629,-73.96008301,40.77801895,1,2.74,11,1,0.5,0,0, ,0.3,12.8,1
238,2,17,17,N,1,-73.94113159,40.80599594,-73.94264984,40.82357407,1,1.8,13.5,1,0.5,0,0, ,0.3,15.3,1
239,2,17,17,N,1,-73.98343658,40.67657471,-73.99469757,40.69039154,1,1.54,8,1,0.5,2.45,0, ,0.3,12.25,1
240,2,17,17,N,1,-73.94950867,40.65172577,-73.88738251,40.64886475,1,5.28,19.5,1,0.5,0,0, ,0.3,21.3,1
241,2,17,17,N,1,-73.99460602,40.70300674,-74.01192474,40.70326233,1,3.3,18,1,0.5,3,0, ,0.3,22.8,1
242,2,17,17,N,1,-73.98295593,40.69355011,-73.92919159,40.70263672,1,3.44,16.5,1,0.5,4.58,0, ,0.3,22.88,1
243,2,17,17,N,1,-73.9774704,40.68753433,-73.92481232,40.67475128,1,3.51,15,1,0.5,0,0, ,0.3,16.8,1
244,2,17,17,N,1,-73.95308685,40.78877258,-73.93177032,40.80199814,1,1.85,13,1,0.5,0,0, ,0.3,14.8,1
245,2,17,17,N,1,-73.90343475,40.74542999,-73.83235168,40.75503159,5,6.29,22,1,0.5,0,0, ,0.3,23.8,1
246,1,17,17,N,1,-73.9654007,40.7135582,-73.95750427,40.71798706,1,0.6,5.5,1,0.5,1.5,0, ,0.3,8.8,1
247,1,17,17,N,1,-73.94353485,40.82456589,-73.95360565,40.80688095,1,1.4,8.5,1,0.5,1.7,0, ,0.3,12,1
248,1,17,17,N,1,-73.97877502,40.68983078,-73.96507263,40.68941116,1,1.3,8,0.5,0.5,0,0, ,0.3,9.3,1
249,2,17,17,N,1,-73.83072662,40.75943375,-73.83076477,40.75942612,1,0,3,1,0.5,0,0, ,0.3,4.8,1
250,2,17,17,N,1,-73.83072662,40.75943375,-73.83076477,40.75942612,1,0,-3,-1,-0.5,0,0, ,-0.3,-4.8,1
251,2,17,17,N,1,-73.98616028,40.7036171,-73.97796631,40.68510056,1,1.6,8,1,0.5,1.96,0, ,0.3,11.76,1
252,2,17,17,N,1,-73.93874359,40.80493164,-73.93875122,40.82239151,1,1.88,11,1,0.5,0,0, ,0.3,12.8,1
253,2,17,17,N,1,-73.88622284,40.74453354,-73.78308868,40.64390564,1,14.1,44.5,1,0.5,9.26,0, ,0.3,55.56,1
254,2,17,17,N,1,-73.89165497,40.7467308,-73.88421631,40.73299789,2,1.54,7.5,1,0.5,0,0, ,0.3,9.3,1
255,2,17,17,N,1,-73.92559052,40.7688942,-73.89931488,40.74882126,1,2.61,14.5,1,0.5,0,0, ,0.3,16.3,1
256,1,17,17,N,1,-73.9071579,40.70450592,-73.96037292,40.71957016,1,3.4,14.5,1,0.5,4.05,0, ,0.3,20.35,1
257,2,17,17,N,1,-73.9382782,40.75881958,-73.92970276,40.75419235,1,0.48,5,1,0.5,0,0, ,0.3,6.8,1
258,2,17,17,N,1,-73.93914032,40.80532074,-73.95220184,40.79895401,2,1.12,7.5,1,0.5,0,0, ,0.3,9.3,1
259,2,17,17,N,1,-73.97671509,40.68697357,-73.94872284,40.69260406,1,1.7,9,1,0.5,0,0, ,0.3,10.8,1
260,2,17,17,N,1,-73.95217133,40.69133377,-73.97558594,40.68143845,1,2.2,14,1,0.5,0,0, ,0.3,15.8,1
261,1,17,17,N,1,-73.9171524,40.81728363,-73.90984344,40.83368683,1,1.2,8.5,1,0.5,0,0, ,0.3,10.3,1
262,2,17,17,N,1,-73.89151001,40.74663544,-73.86618042,40.77124023,2,3.97,14.5,1,0.5,0,0, ,0.3,16.3,1
263,2,17,17,N,1,-73.93896484,40.80488968,-73.95321655,40.82356644,1,2.14,13.5,1,0.5,0,0, ,0.3,15.3,1
264,2,17,17,N,1,-73.91039276,40.7759552,-73.91469574,40.7832756,2,0.71,4,1,0.5,2,0, ,0.3,7.8,1
265,1,17,17,N,1,-73.95176697,40.71403503,-73.9405365,40.70195389,1,1.4,8.5,1,0.5,0,0, ,0.3,10.3,1
266,2,17,17,N,1,-73.95139313,40.68052673,-73.95230865,40.6973114,1,1.45,7,1,0.5,0,0, ,0.3,8.8,1
267,1,17,17,Y,1,-73.95030212,40.7059021,-73.97676849,40.7477684,1,5.4,23.5,1,0.5,0,0, ,0.3,25.3,1
268,2,17,17,N,1,-73.98957062,40.70248413,-73.97793579,40.68510437,3,1.63,8.5,1,0.5,2.06,0, ,0.3,12.36,1
269,1,17,17,N,1,-73.98300934,40.67730713,-73.97730255,40.68099976,1,0.5,5,1,0.5,1.35,0, ,0.3,8.15,1
270,2,17,17,N,1,-73.97738647,40.68416977,-73.97120667,40.69783783,1,1.55,7.5,1,0.5,2.32,0, ,0.3,11.62,1
271,2,17,17,N,1,-73.9478302,40.82538986,-73.96001434,40.81059647,1,1.6,9.5,1,0.5,0,0, ,0.3,11.3,1
272,2,17,17,N,1,-73.87602234,40.74849701,-73.86750793,40.75301361,1,1.06,6.5,1,0.5,0,0, ,0.3,8.3,1
273,2,17,17,N,1,-73.94695282,40.67812347,-73.95684814,40.6619339,1,1.86,12,1,0.5,3.45,0, ,0.3,17.25,1
274,2,17,17,N,1,-73.91641235,40.68566513,-73.90153503,40.64441681,1,3.41,26.5,1,0.5,5,0, ,0.3,33.3,1
275,1,17,17,N,1,-73.95658875,40.81344986,-73.95601654,40.80332947,1,0.8,6,1,0.5,0,0, ,0.3,7.8,1
276,2,17,17,N,5,-73.93852234,40.85003281,-74.01506042,40.90952682,1,11.09,30,0,0,7,11.75, ,0,48.75,2
277,2,17,17,N,1,-73.95539093,40.71641541,-73.9575119,40.72941208,1,1.34,7.5,1,0.5,1.86,0, ,0.3,11.16,1
278,2,17,17,N,1,-73.94153595,40.795784,-73.94846344,40.80875778,1,1.34,10.5,1,0.5,0,0, ,0.3,12.3,1
279,2,17,17,N,1,-73.9318161,40.75814819,-73.95397949,40.74337769,1,2.08,10,1,0.5,2.36,0, ,0.3,14.16,1
280,2,17,17,N,1,-73.95320129,40.78867722,-73.96749878,40.75943756,1,2.51,14.5,1,0.5,3.26,0, ,0.3,19.56,1
281,1,17,17,N,1,-73.96425629,40.80321884,-73.96424866,40.80722427,1,0.3,4.5,1,0.5,1.55,0, ,0.3,7.85,1
282,2,17,17,N,1,-73.89131927,40.74682617,-73.88504028,40.76135635,1,1.26,7,1,0.5,0,0, ,0.3,8.8,1
283,2,17,17,N,1,-73.94954681,40.80192947,-73.93531036,40.79594421,1,0.86,6.5,1,0.5,1.66,0, ,0.3,9.96,1
284,2,17,17,N,1,-73.82983398,40.71366501,-73.83988953,40.69546127,1,2.55,12,1,0.5,0,0, ,0.3,13.8,1
285,2,17,17,N,1,-73.96672821,40.63205338,-73.99829102,40.62127686,2,2.78,12.5,1,0.5,0,0, ,0.3,14.3,1
286,2,17,17,N,1,-73.9870224,40.70240784,-73.94338226,40.70821381,1,3.75,14,1,0.5,3.95,0, ,0.3,19.75,1
287,1,17,17,N,5,-73.84503174,40.83119583,-73.85075378,40.81735992,1,1.4,7,0,0,0,0, ,0,7,2
288,2,17,17,N,1,-73.89042664,40.74689865,-73.85668182,40.73320389,1,2.88,16,1,0.5,0,0, ,0.3,17.8,1
289,2,17,17,N,1,-73.9543457,40.80578613,-73.94185638,40.80148315,1,0.79,7,1,0.5,0,0, ,0.3,8.8,1
290,1,17,17,N,1,-74.01161957,40.67233658,-74.00686646,40.7381897,2,5.9,23.5,1,0.5,7.7,5.54, ,0.3,38.54,1
291,2,17,17,N,1,-73.94459534,40.82395935,-73.91142273,40.81714249,1,1.86,15.5,1,0.5,2,0, ,0.3,19.3,1
292,2,17,17,N,1,-73.94364166,40.68011093,-73.92753601,40.67693329,1,1.33,8.5,1,0.5,0,0, ,0.3,10.3,1
293,2,17,17,N,1,-73.92528534,40.76172256,-73.78902435,40.64165878,1,13.9,42,1,0.5,10.95,0, ,0.3,54.75,1
294,1,17,17,N,1,-73.96219635,40.69373703,-73.94313049,40.68939209,1,1.4,8,1,0.5,1.95,0, ,0.3,11.75,1
295,2,17,17,N,1,-73.95412445,40.78747177,-73.9720459,40.7973175,1,1.22,8.5,1,0.5,2.06,0, ,0.3,12.36,1
296,2,17,17,N,1,-73.90498352,40.85043335,-73.90061188,40.84758377,1,1.05,7.5,1,0.5,0,0, ,0.3,9.3,1
297,2,17,17,N,1,-73.9929657,40.68844223,-73.99349213,40.67956161,1,0.81,4.5,1,0.5,1,0, ,0.3,7.3,1
298,2,17,17,N,1,-73.94789886,40.79583359,-73.95727539,40.80173492,1,0.82,6.5,1,0.5,1,0, ,0.3,9.3,1
299,2,17,17,N,1,-73.83046722,40.71367645,-73.83496857,40.70716858,1,0.61,5,1,0.5,0,0, ,0.3,6.8,1
300,2,17,17,N,1,-73.94617462,40.80701447,-73.94423676,40.79507446,1,0.96,6,1,0.5,0,0, ,0.3,7.8,1
301,2,17,17,N,1,-73.91946411,40.75841141,-73.91259003,40.77421951,1,1.46,8.5,1,0.5,0,0, ,0.3,10.3,1
302,2,17,17,N,1,-73.81578064,40.7003479,-73.84289551,40.68198776,1,2.61,12.5,1,0.5,0,0, ,0.3,14.3,1
303,2,17,17,N,1,-73.94515228,40.78349686,-73.9723587,40.79350662,1,1.91,10,1,0.5,0,0, ,0.3,11.8,1
304,2,17,17,N,1,-73.86212921,40.73038864,-73.99682617,40.72063828,1,8.77,32,1,0.5,6.76,0, ,0.3,40.56,1
305,2,17,17,N,1,-73.94003296,40.79784775,-73.94541931,40.78849792,1,1.32,7,1,0.5,2,0, ,0.3,10.8,1
306,1,17,17,N,1,-73.95596313,40.71747589,-73.94246674,40.72509766,2,1.3,9.5,1,0.5,0,0, ,0.3,11.3,1
307,2,17,17,N,1,-73.99285889,40.69323349,-73.99169159,40.71533203,1,2.87,13.5,1,0.5,4.59,0, ,0.3,19.89,1
308,2,17,17,N,1,-73.95227051,40.8240509,-73.96990204,40.79734421,1,2.05,11,1,0.5,2.56,0, ,0.3,15.36,1
309,2,17,17,N,3,-73.96627045,40.80500793,-74.17772675,40.69034576,1,26.53,88.5,1,0,12,11.75, ,0.3,113.55,1
310,1,17,17,N,1,-73.92733002,40.81868362,-73.92733002,40.81868362,1,1.1,2.5,1,0.5,0,0, ,0.3,4.3,1
311,1,17,17,N,1,-73.9622345,40.80566788,-73.95252228,40.79220581,1,1.4,9,1,0.5,2.15,0, ,0.3,12.95,1
312,2,17,17,N,1,-73.93858337,40.84572983,-73.95207214,40.82449722,1,1.61,9,1,0.5,0,0, ,0.3,10.8,1
313,2,17,17,N,1,-73.93665314,40.82009888,-73.94709015,40.80580139,1,1.15,6.5,1,0.5,0,0, ,0.3,8.3,1
314,2,17,17,N,1,-73.98006439,40.66864014,-73.9932251,40.69713593,2,2.87,15.5,1,0.5,0,0, ,0.3,17.3,1
315,2,17,17,N,1,-73.8809967,40.84041595,-73.91099548,40.84318542,1,2.26,12,1,0.5,0,0, ,0.3,13.8,1
316,2,17,17,N,1,-73.98331451,40.69328308,-73.96898651,40.6181488,1,6.03,28.5,1,0.5,4.7,0, ,0.3,35,1
317,2,17,17,N,1,-73.94274139,40.82164383,-73.94005585,40.81528854,1,0.6,5,1,0.5,0,0, ,0.3,6.8,1
318,2,17,17,N,1,-73.9671402,40.6932869,-73.86173248,40.76835632,1,9.95,30.5,1,0.5,8.08,0, ,0.3,40.38,1
319,1,17,17,N,1,-73.88555145,40.75546646,-73.89060974,40.7472496,1,0.9,6,1,0.5,0,0, ,0.3,7.8,1
320,2,17,17,N,1,-73.93706512,40.79800034,-73.94213867,40.78718567,1,0.93,4.5,1,0.5,0,0, ,0.3,6.3,1
321,2,17,17,N,1,-73.99117279,40.69174576,-73.94579315,40.70859146,1,3.78,16,1,0.5,3.56,0, ,0.3,21.36,1
322,2,17,17,N,5,-73.9598465,40.66368866,-73.95983124,40.66366959,2,0,55.55,0,0,16.66,0, ,0,72.21,2
323,1,17,17,N,1,-73.89578247,40.66292572,-73.8618927,40.66942215,1,2.2,9.5,1,0.5,0,0, ,0.3,11.3,1
324,2,17,17,N,1,-73.94780731,40.795681,-73.95292664,40.8101387,1,1.33,7,1,0.5,0,0, ,0.3,8.8,1
325,2,17,17,N,1,-73.94230652,40.79058456,-73.93973541,40.81940079,1,2.7,15.5,1,0.5,0,0, ,0.3,17.3,1
326,2,17,17,N,1,-73.95835876,40.81084061,-73.95887756,40.80958176,1,1.48,10,1,0.5,0,0, ,0.3,11.8,1
327,1,17,17,N,1,-73.90589905,40.77275085,-73.88297272,40.7632103,1,2,9,1,0.5,0,0, ,0.3,10.8,1
328,2,17,17,N,1,-73.90878296,40.82356644,-73.91144562,40.82202148,1,0.02,2.5,1,0.5,0,0, ,0.3,4.3,1
329,2,17,17,N,1,-73.90878296,40.82356644,-73.91144562,40.82202148,1,0.02,-2.5,-1,-0.5,0,0, ,-0.3,-4.3,1
330,2,17,17,N,1,-73.94116974,40.78797913,-73.92610931,40.80549622,1,1.75,15.5,1,0.5,2.8,0, ,0.3,20.1,1
331,1,17,17,N,1,-73.94477081,40.79168701,-73.94869995,40.7966423,1,0.5,6,1,0.5,0,0, ,0.3,7.8,1
332,2,17,17,N,1,-73.85652924,40.72780991,-73.83441925,40.70223618,2,2.71,14.5,1,0.5,0,0, ,0.3,16.3,1
333,2,17,17,N,1,-73.95835114,40.7171936,-73.88544464,40.75550079,1,6.17,24.5,1,0.5,0,0, ,0.3,26.3,1
334,2,17,17,N,1,-73.80983734,40.76436615,-73.84236145,40.77862549,1,2.49,10.5,1,0.5,3.69,0, ,0.3,15.99,1
335,2,17,17,N,1,-73.93218994,40.79557419,-73.94464874,40.80254745,1,0.86,10.5,1,0.5,0,0, ,0.3,12.3,1
336,2,17,17,N,1,-73.9781723,40.68507767,-73.93624878,40.6149559,2,8.66,35,1,0.5,3.68,0, ,0.3,40.48,1
337,1,17,17,N,1,-73.95352936,40.7878952,-73.87247467,40.77446747,1,7.9,27.5,1,0.5,6.95,5.54, ,0.3,41.79,1
338,2,17,17,N,1,-73.95294952,40.65250778,-73.93583679,40.67891693,1,3.03,14.5,1,0.5,1.7,0, ,0.3,18,1
339,2,17,17,N,1,-73.94049072,40.84540939,-73.98773956,40.77456665,1,6.4,22.5,1,0.5,4,0, ,0.3,28.3,1
340,2,17,17,N,1,-73.95581818,40.8139534,-73.91253662,40.83601761,1,4.34,20.5,1,0.5,0,0, ,0.3,22.3,1
341,1,17,17,N,1,-73.9419632,40.84142303,-73.94671631,40.78662872,1,5.3,22.5,1,0.5,6.05,0, ,0.3,30.35,1
342,2,17,17,N,1,-74.00048065,40.67853165,-74.0031662,40.68288422,1,0.53,4,1,0.5,1.16,0, ,0.3,6.96,1
343,1,17,17,N,1,-73.94869995,40.81544876,-73.94486237,40.82368088,1,0.6,5.5,1,0.5,0,0, ,0.3,7.3,1
344,1,17,17,N,1,-73.95815277,40.81071091,-73.94441223,40.8074379,1,1,8.5,1,0.5,2.05,0, ,0.3,12.35,1
345,1,17,17,N,1,-73.87769318,40.74837112,-73.86933899,40.73485565,1,2,13.5,1,0.5,0,0, ,0.3,15.3,1
346,2,17,17,N,1,-73.94506073,40.80014038,-73.94564819,40.80741119,1,0.69,7,1,0.5,0,0, ,0.3,8.8,1
347,2,17,17,N,1,-73.95679474,40.74830627,-73.92499542,40.75645065,5,2.54,13,1,0.5,1,0, ,0.3,15.8,1
348,2,17,17,N,1,-73.9601593,40.8079834,-73.91067505,40.77235031,1,5.84,34,1,0.5,2.07,5.54, ,0.3,43.41,1
349,1,17,17,N,1,-73.95371246,40.78891754,-73.93927002,40.79050446,2,1.1,7.5,1,0.5,1.85,0, ,0.3,11.15,1
350,2,17,17,N,1,-73.9210968,40.82944489,-73.90422058,40.83248138,5,1.3,7.5,1,0.5,0,0, ,0.3,9.3,1
351,2,17,17,N,1,-73.90342712,40.74578857,-73.94100952,40.76427841,1,2.84,13.5,1,0.5,0,0, ,0.3,15.3,1
352,2,17,17,N,1,-73.96025848,40.69416046,-73.94974518,40.68096924,1,1.58,10,1,0.5,0,0, ,0.3,11.8,1
353,2,17,17,N,1,-73.96235657,40.80476379,-73.98784637,40.76148224,1,3.46,17.5,1,0.5,2.7,0, ,0.3,22,1
354,1,17,18,N,5,-73.91753387,40.83501816,-73.93951416,40.82082748,1,7.6,25,0,0,0,0, ,0,25,2
355,2,17,17,N,1,-73.95098877,40.79057693,-73.94839478,40.7784996,1,1.48,9.5,1,0.5,0,0, ,0.3,11.3,1
356,2,17,17,N,1,-73.95756531,40.80147552,-73.94940186,40.81115723,1,0.96,9,1,0.5,0,0, ,0.3,10.8,1
357,2,17,17,N,1,-73.963974,40.80773926,-73.93960571,40.80526733,1,1.74,12,1,0.5,2.76,0, ,0.3,16.56,1
358,2,17,17,N,1,-73.80812073,40.70048523,-73.7662735,40.71895218,1,3.21,15.5,1,0.5,0,0, ,0.3,17.3,1
359,1,17,17,N,5,-73.95019531,40.68918991,-73.95019531,40.68918991,1,0.1,70,0,0,0,0, ,0,70,2
360,2,17,17,N,1,-73.89092255,40.74688339,-73.89321136,40.75718307,6,0.78,6,1,0.5,1,0, ,0.3,8.8,1
361,2,17,17,N,1,-73.94184875,40.83834839,-73.97167206,40.78673935,1,5.61,20.5,1,0.5,0,0, ,0.3,22.3,1
362,1,17,17,N,1,-73.99600983,40.69461441,-74.00337219,40.74354935,1,5,24,1,0.5,0,0, ,0.3,25.8,1
363,2,17,17,N,1,-73.94544983,40.74598694,-73.9842453,40.72952271,1,3.75,15.5,1,0.5,5.5,0, ,0.3,22.8,1
364,2,17,17,N,1,-73.87007904,40.74429321,-73.88852692,40.74629593,1,1.21,6.5,1,0.5,0,0, ,0.3,8.3,1
365,2,17,17,N,1,-73.95597839,40.68128586,-73.9128952,40.6988678,1,2.98,15,1,0.5,0,0, ,0.3,16.8,1
366,2,17,17,N,1,-73.94523621,40.78355026,-73.93701172,40.80427933,2,1.74,8.5,1,0.5,1,0, ,0.3,11.3,1
367,1,17,17,N,1,-73.94429779,40.68015289,-73.93486023,40.68172455,1,0.6,6,1,0.5,3,0, ,0.3,10.8,1
368,2,17,17,N,1,-73.89149475,40.74670792,-73.89266968,40.74052811,2,0.52,4,1,0.5,1.16,0, ,0.3,6.96,1
369,2,17,17,N,1,-73.98723602,40.6918602,-73.9648056,40.69730759,2,1.61,9.5,1,0.5,2.26,0, ,0.3,13.56,1
370,2,17,17,N,1,-73.92031097,40.74354553,-73.93444061,40.76673508,1,2.39,12.5,1,0.5,0,0, ,0.3,14.3,1
371,2,17,17,N,1,-73.94384003,40.79266357,-73.9026413,40.85331726,1,5.71,23,1,0.5,0,0, ,0.3,24.8,1
372,2,17,17,N,1,-73.96560669,40.80537796,-73.97375488,40.79200745,1,1.04,6.5,1,0.5,1.66,0, ,0.3,9.96,1
373,2,17,17,N,1,-73.92258453,40.67894363,-73.94556427,40.680233,4,1.28,8.5,1,0.5,1,0, ,0.3,11.3,1
374,2,17,17,N,1,-73.9661026,40.58560562,-73.9859848,40.57655334,1,8.54,35.5,1,0.5,0,0, ,0.3,37.3,1
375,2,17,17,N,1,-73.94682312,40.63172531,-73.9221344,40.6287384,1,1.64,9,1,0.5,0,0, ,0.3,10.8,1
376,2,17,17,N,1,-73.98723602,40.69210052,-73.96646881,40.69122314,1,1.31,8,1,0.5,1.96,0, ,0.3,11.76,1
377,1,17,17,N,1,-73.94423676,40.80952835,-73.95111847,40.79261017,1,1.4,8,1,0.5,0,0, ,0.3,9.8,1
378,2,17,17,N,1,-73.80718994,40.69938278,-73.79003143,40.69125748,1,1.53,7.5,1,0.5,0,0, ,0.3,9.3,1
379,2,17,17,N,1,-73.94224548,40.80641174,-73.93933868,40.81015778,2,0.33,6.5,1,0.5,0,0, ,0.3,8.3,1
380,1,17,17,N,1,-73.9200592,40.67882919,-73.94340515,40.62718582,1,4.4,22,1,0.5,0,0, ,0.3,23.8,1
381,2,17,17,N,1,-73.97634125,40.68528366,-73.9344101,40.6795578,1,2.45,12,1,0.5,0,0, ,0.3,13.8,1
382,1,17,17,N,1,-73.94939423,40.68038177,-73.93647766,40.67272568,1,1.2,7.5,1,0.5,0,0, ,0.3,9.3,1
383,2,17,17,N,1,-73.93761444,40.80420303,-73.94099426,40.82404709,1,2.04,11.5,1,0.5,0,0, ,0.3,13.3,1
384,2,17,17,N,1,-73.90727997,40.76899338,-73.92329407,40.76183319,6,1.25,8.5,1,0.5,0,0, ,0.3,10.3,1
385,2,17,17,N,1,-73.95097351,40.81049728,-73.94055939,40.82447052,1,1.11,6,1,0.5,1.56,0, ,0.3,9.36,1
386,2,17,17,N,1,-73.95404816,40.78722382,-73.95855713,40.76531982,6,2.16,10,1,0.5,0,0, ,0.3,11.8,1
387,2,17,17,N,1,-73.87112427,40.73397827,-73.87921906,40.75285339,1,1.96,10,1,0.5,0,0, ,0.3,11.8,1
388,1,17,17,N,1,-73.95433044,40.58745575,-73.93506622,40.58391953,1,1.2,7,1,0.5,2.2,0, ,0.3,11,1
389,1,17,17,N,5,-73.92295837,40.61000061,-73.92227173,40.60928345,1,0.1,0,0,0,0,0, ,0,0,2
390,1,17,17,N,1,-73.92886353,40.67922592,-73.90663147,40.67736816,2,1.2,7.5,1,0.5,0,0, ,0.3,9.3,1
391,2,17,17,N,1,-73.99430847,40.70278931,-74.00275421,40.75600433,1,5.55,23,1,0.5,0,0, ,0.3,24.8,1
392,2,17,17,N,1,-73.93094635,40.67095566,-73.90366364,40.67793655,1,1.77,10.5,1,0.5,0.7,0, ,0.3,13,1
393,1,17,17,N,1,-73.93963623,40.82108307,-73.94301605,40.80675888,1,1.4,8,1,0.5,0,0, ,0.3,9.8,1
394,2,17,17,N,1,-73.91748047,40.76996613,-73.86223602,40.75388336,6,3.4,14.5,1,0.5,0,0, ,0.3,16.3,1
